296, 1, 0, 0, 0
369, 1, 0, 0, 0
323, 1, 0, 0, 0
309, 1, 0, 0, 0
264, 1, 0, 0, 0
334, 1, 0, 0, 0
300, 1, 0, 0, 0
319, 1, 0, 0, 0
299, 1, 0, 0, 0
370, 1, 0, 0, 0
494, 1, 0, 0, 0
398, 1, 0, 0, 0
357, 1, 0, 0, 0
449, 1, 0, 0, 0
346, 1, 0, 0, 0
428, 1, 0, 0, 0
268, 1, 0, 0, 0
445, 1, 0, 0, 0
299, 1, 0, 0, 0
391, 1, 0, 0, 0
345, 1, 0, 0, 0
446, 1, 0, 0, 0
287, 1, 0, 0, 0
375, 1, 0, 0, 0
338, 1, 0, 0, 0
375, 1, 0, 0, 0
332, 1, 0, 0, 0
289, 1, 0, 0, 0
295, 1, 0, 0, 0
312, 1, 0, 0, 0
287, 1, 0, 0, 0
295, 1, 0, 0, 0
318, 1, 0, 0, 0
389, 1, 0, 0, 0
294, 1, 0, 0, 0
303, 1, 0, 0, 0
311, 1, 0, 0, 0
318, 1, 0, 0, 0
321, 1, 0, 0, 0
301, 1, 0, 0, 0
299, 1, 0, 0, 0
363, 1, 0, 0, 0
326, 1, 0, 0, 0
303, 1, 0, 0, 0
291, 1, 0, 0, 0
391, 1, 0, 0, 0
287, 1, 0, 0, 0
302, 1, 0, 0, 0
268, 1, 0, 0, 0
370, 1, 0, 0, 0
281, 1, 0, 0, 0
334, 1, 0, 0, 0
278, 1, 0, 0, 0
339, 1, 0, 0, 0
290, 1, 0, 0, 0
302, 1, 0, 0, 0
329, 1, 0, 0, 0
389, 1, 0, 0, 0
302, 1, 0, 0, 0
341, 1, 0, 0, 0
283, 1, 0, 0, 0
312, 1, 0, 0, 0
270, 1, 0, 0, 0
367, 1, 0, 0, 0
301, 1, 0, 0, 0
332, 1, 0, 0, 0
286, 1, 0, 0, 0
297, 1, 0, 0, 0
269, 1, 0, 0, 0
319, 1, 0, 0, 0
315, 1, 0, 0, 0
287, 1, 0, 0, 0
293, 1, 0, 0, 0
357, 1, 0, 0, 0
292, 1, 0, 0, 0
296, 1, 0, 0, 0
300, 1, 0, 0, 0
350, 1, 0, 0, 0
289, 1, 0, 0, 0
299, 1, 0, 0, 0
288, 1, 0, 0, 0
342, 1, 0, 0, 0
294, 1, 0, 0, 0
292, 1, 0, 0, 0
303, 1, 0, 0, 0
307, 1, 0, 0, 0
296, 1, 0, 0, 0
298, 1, 0, 0, 0
309, 1, 0, 0, 0
391, 1, 0, 0, 0
295, 1, 0, 0, 0
361, 1, 0, 0, 0
296, 1, 0, 0, 0
381, 1, 0, 0, 0
290, 1, 0, 0, 0
303, 1, 0, 0, 0
273, 1, 0, 0, 0
344, 1, 0, 0, 0
286, 1, 0, 0, 0
289, 1, 0, 0, 0
308, 1, 0, 0, 0
352, 1, 0, 0, 0
293, 1, 0, 0, 0
305, 1, 0, 0, 0
285, 1, 0, 0, 0
355, 1, 0, 0, 0
306, 1, 0, 0, 0
361, 1, 0, 0, 0
308, 1, 0, 0, 0
324, 1, 0, 0, 0
276, 1, 0, 0, 0
318, 1, 0, 0, 0
423, 1, 0, 0, 0
350, 1, 0, 0, 0
311, 1, 0, 0, 0
273, 1, 0, 0, 0
289, 1, 0, 0, 0
336, 1, 0, 0, 0
292, 1, 0, 0, 0
307, 1, 0, 0, 0
372, 1, 0, 0, 0
410, 1, 0, 0, 0
334, 1, 0, 0, 0
309, 1, 0, 0, 0
334, 1, 0, 0, 0
344, 1, 0, 0, 0
273, 1, 0, 0, 0
295, 1, 0, 0, 0
277, 1, 0, 0, 0
364, 1, 0, 0, 0
278, 1, 0, 0, 0
301, 1, 0, 0, 0
289, 1, 0, 0, 0
326, 1, 0, 0, 0
291, 1, 0, 0, 0
429, 1, 0, 0, 0
333, 1, 0, 0, 0
439, 1, 0, 0, 0
331, 1, 0, 0, 0
316, 1, 0, 0, 0
299, 1, 0, 0, 0
387, 1, 0, 0, 0
291, 1, 0, 0, 0
322, 1, 0, 0, 0
296, 1, 0, 0, 0
359, 1, 0, 0, 0
292, 1, 0, 0, 0
372, 1, 0, 0, 0
307, 1, 0, 0, 0
429, 1, 0, 0, 0
303, 1, 0, 0, 0
391, 1, 0, 0, 0
426, 1, 0, 0, 0
481, 1, 0, 0, 0
302, 1, 0, 0, 0
307, 1, 0, 0, 0
280, 1, 0, 0, 0
322, 1, 0, 0, 0
291, 1, 0, 0, 0
301, 1, 0, 0, 0
298, 1, 0, 0, 0
355, 1, 0, 0, 0
268, 1, 0, 0, 0
343, 1, 0, 0, 0
265, 1, 0, 0, 0
349, 1, 0, 0, 0
417, 1, 0, 0, 0
318, 1, 0, 0, 0
424, 1, 0, 0, 0
461, 1, 0, 0, 0
328, 1, 0, 0, 0
304, 1, 0, 0, 0
289, 1, 0, 0, 0
326, 1, 0, 0, 0
275, 1, 0, 0, 0
303, 1, 0, 0, 0
293, 1, 0, 0, 0
343, 1, 0, 0, 0
301, 1, 0, 0, 0
299, 1, 0, 0, 0
292, 1, 0, 0, 0
443, 1, 0, 0, 0
304, 1, 0, 0, 0
287, 1, 0, 0, 0
310, 1, 0, 0, 0
426, 1, 0, 0, 0
293, 1, 0, 0, 0
295, 1, 0, 0, 0
277, 1, 0, 0, 0
316, 1, 0, 0, 0
285, 1, 0, 0, 0
305, 1, 0, 0, 0
290, 1, 0, 0, 0
351, 1, 0, 0, 0
283, 1, 0, 0, 0
295, 1, 0, 0, 0
301, 1, 0, 0, 0
449, 1, 0, 0, 0
413, 1, 0, 0, 0
311, 1, 0, 0, 0
491, 1, 0, 0, 0
381, 1, 0, 0, 0
297, 1, 0, 0, 0
326, 1, 0, 0, 0
291, 1, 0, 0, 0
352, 1, 0, 0, 0
267, 1, 0, 0, 0
302, 1, 0, 0, 0
295, 1, 0, 0, 0
371, 1, 0, 0, 0
290, 1, 0, 0, 0
308, 1, 0, 0, 0
272, 1, 0, 0, 0
321, 1, 0, 0, 0
298, 1, 0, 0, 0
334, 1, 0, 0, 0
299, 1, 0, 0, 0
418, 1, 0, 0, 0
299, 1, 0, 0, 0
287, 1, 0, 0, 0
290, 1, 0, 0, 0
304, 1, 0, 0, 0
309, 1, 0, 0, 0
334, 1, 0, 0, 0
303, 1, 0, 0, 0
340, 1, 0, 0, 0
278, 1, 0, 0, 0
290, 1, 0, 0, 0
284, 1, 0, 0, 0
325, 1, 0, 0, 0
286, 1, 0, 0, 0
302, 1, 0, 0, 0
299, 1, 0, 0, 0
437, 1, 0, 0, 0
322, 1, 0, 0, 0
289, 1, 0, 0, 0
278, 1, 0, 0, 0
311, 1, 0, 0, 0
281, 1, 0, 0, 0
303, 1, 0, 0, 0
371, 1, 0, 0, 0
330, 1, 0, 0, 0
282, 1, 0, 0, 0
318, 1, 0, 0, 0
285, 1, 0, 0, 0
333, 1, 0, 0, 0
292, 1, 0, 0, 0
310, 1, 0, 0, 0
275, 1, 0, 0, 0
401, 1, 0, 0, 0
298, 1, 0, 0, 0
303, 1, 0, 0, 0
289, 1, 0, 0, 0
340, 1, 0, 0, 0
292, 1, 0, 0, 0
275, 1, 0, 0, 0
333, 1, 0, 0, 0
331, 1, 0, 0, 0
299, 1, 0, 0, 0
297, 1, 0, 0, 0
283, 1, 0, 0, 0
317, 1, 0, 0, 0
331, 1, 0, 0, 0
296, 1, 0, 0, 0
315, 1, 0, 0, 0
393, 1, 0, 0, 0
298, 1, 0, 0, 0
369, 1, 0, 0, 0
286, 1, 0, 0, 0
309, 1, 0, 0, 0
289, 1, 0, 0, 0
314, 1, 0, 0, 0
285, 1, 0, 0, 0
339, 1, 0, 0, 0
289, 1, 0, 0, 0
299, 1, 0, 0, 0
282, 1, 0, 0, 0
330, 1, 0, 0, 0
296, 1, 0, 0, 0
309, 1, 0, 0, 0
322, 1, 0, 0, 0
390, 1, 0, 0, 0
318, 1, 0, 0, 0
290, 1, 0, 0, 0
302, 1, 0, 0, 0
318, 1, 0, 0, 0
288, 1, 0, 0, 0
336, 1, 0, 0, 0
315, 1, 0, 0, 0
375, 1, 0, 0, 0
296, 1, 0, 0, 0
333, 1, 0, 0, 0
295, 1, 0, 0, 0
322, 1, 0, 0, 0
413, 1, 0, 0, 0
298, 1, 0, 0, 0
295, 1, 0, 0, 0
393, 1, 0, 0, 0
333, 1, 0, 0, 0
310, 1, 0, 0, 0
276, 1, 0, 0, 0
307, 1, 0, 0, 0
298, 1, 0, 0, 0
296, 1, 0, 0, 0
287, 1, 0, 0, 0
341, 1, 0, 0, 0
287, 1, 0, 0, 0
297, 1, 0, 0, 0
267, 1, 0, 0, 0
318, 1, 0, 0, 0
299, 1, 0, 0, 0
296, 1, 0, 0, 0
305, 1, 0, 0, 0
369, 1, 0, 0, 0
305, 1, 0, 0, 0
293, 1, 0, 0, 0
298, 1, 0, 0, 0
310, 1, 0, 0, 0
298, 1, 0, 0, 0
314, 1, 0, 0, 0
277, 1, 0, 0, 0
327, 1, 0, 0, 0
281, 1, 0, 0, 0
303, 1, 0, 0, 0
283, 1, 0, 0, 0
319, 1, 0, 0, 0
302, 1, 0, 0, 0
307, 1, 0, 0, 0
317, 1, 0, 0, 0
397, 1, 0, 0, 0
306, 1, 0, 0, 0
369, 1, 0, 0, 0
314, 1, 0, 0, 0
322, 1, 0, 0, 0
281, 1, 0, 0, 0
285, 1, 0, 0, 0
315, 1, 0, 0, 0
349, 1, 0, 0, 0
311, 1, 0, 0, 0
344, 1, 0, 0, 0
306, 1, 0, 0, 0
297, 1, 0, 0, 0
299, 1, 0, 0, 0
291, 1, 0, 0, 0
302, 1, 0, 0, 0
357, 1, 0, 0, 0
303, 1, 0, 0, 0
313, 1, 0, 0, 0
304, 1, 0, 0, 0
336, 1, 0, 0, 0
291, 1, 0, 0, 0
316, 1, 0, 0, 0
272, 1, 0, 0, 0
343, 1, 0, 0, 0
310, 1, 0, 0, 0
303, 1, 0, 0, 0
306, 1, 0, 0, 0
346, 1, 0, 0, 0
318, 1, 0, 0, 0
293, 1, 0, 0, 0
290, 1, 0, 0, 0
363, 1, 0, 0, 0
301, 1, 0, 0, 0
317, 1, 0, 0, 0
316, 1, 0, 0, 0
370, 1, 0, 0, 0
279, 1, 0, 0, 0
293, 1, 0, 0, 0
337, 1, 0, 0, 0
352, 1, 0, 0, 0
287, 1, 0, 0, 0
299, 1, 0, 0, 0
291, 1, 0, 0, 0
313, 1, 0, 0, 0
294, 1, 0, 0, 0
307, 1, 0, 0, 0
292, 1, 0, 0, 0
394, 1, 0, 0, 0
299, 1, 0, 0, 0
307, 1, 0, 0, 0
298, 1, 0, 0, 0
320, 1, 0, 0, 0
291, 1, 0, 0, 0
302, 1, 0, 0, 0
304, 1, 0, 0, 0
362, 1, 0, 0, 0
289, 1, 0, 0, 0
296, 1, 0, 0, 0
335, 1, 0, 0, 0
340, 1, 0, 0, 0
306, 1, 0, 0, 0
295, 1, 0, 0, 0
294, 1, 0, 0, 0
373, 1, 0, 0, 0
290, 1, 0, 0, 0
277, 1, 0, 0, 0
287, 1, 0, 0, 0
313, 1, 0, 0, 0
303, 1, 0, 0, 0
308, 1, 0, 0, 0
314, 1, 0, 0, 0
361, 1, 0, 0, 0
321, 1, 0, 0, 0
302, 1, 0, 0, 0
294, 1, 0, 0, 0
341, 1, 0, 0, 0
297, 1, 0, 0, 0
301, 1, 0, 0, 0
329, 1, 0, 0, 0
414, 1, 0, 0, 0
297, 1, 0, 0, 0
404, 1, 0, 0, 0
294, 1, 0, 0, 0
311, 1, 0, 0, 0
301, 1, 0, 0, 0
377, 1, 0, 0, 0
282, 1, 0, 0, 0
350, 1, 0, 0, 0
306, 1, 0, 0, 0
315, 1, 0, 0, 0
298, 1, 0, 0, 0
330, 1, 0, 0, 0
279, 1, 0, 0, 0
309, 1, 0, 0, 0
372, 1, 0, 0, 0
391, 1, 0, 0, 0
286, 1, 0, 0, 0
351, 1, 0, 0, 0
276, 1, 0, 0, 0
344, 1, 0, 0, 0
316, 1, 0, 0, 0
318, 1, 0, 0, 0
300, 1, 0, 0, 0
350, 1, 0, 0, 0
306, 1, 0, 0, 0
300, 1, 0, 0, 0
283, 1, 0, 0, 0
360, 1, 0, 0, 0
319, 1, 0, 0, 0
326, 1, 0, 0, 0
292, 1, 0, 0, 0
372, 1, 0, 0, 0
318, 1, 0, 0, 0
393, 1, 0, 0, 0
299, 1, 0, 0, 0
342, 1, 0, 0, 0
295, 1, 0, 0, 0
312, 1, 0, 0, 0
307, 1, 0, 0, 0
348, 1, 0, 0, 0
303, 1, 0, 0, 0
337, 1, 0, 0, 0
307, 1, 0, 0, 0
327, 1, 0, 0, 0
285, 1, 0, 0, 0
359, 1, 0, 0, 0
302, 1, 0, 0, 0
324, 1, 0, 0, 0
306, 1, 0, 0, 0
328, 1, 0, 0, 0
316, 1, 0, 0, 0
338, 1, 0, 0, 0
288, 1, 0, 0, 0
304, 1, 0, 0, 0
289, 1, 0, 0, 0
377, 1, 0, 0, 0
285, 1, 0, 0, 0
316, 1, 0, 0, 0
297, 1, 0, 0, 0
319, 1, 0, 0, 0
296, 1, 0, 0, 0
310, 1, 0, 0, 0
298, 1, 0, 0, 0
413, 1, 0, 0, 0
294, 1, 0, 0, 0
330, 1, 0, 0, 0
290, 1, 0, 0, 0
365, 1, 0, 0, 0
293, 1, 0, 0, 0
313, 1, 0, 0, 0
293, 1, 0, 0, 0
341, 1, 0, 0, 0
318, 1, 0, 0, 0
320, 1, 0, 0, 0
305, 1, 0, 0, 0
331, 1, 0, 0, 0
286, 1, 0, 0, 0
318, 1, 0, 0, 0
302, 1, 0, 0, 0
360, 1, 0, 0, 0
306, 1, 0, 0, 0
314, 1, 0, 0, 0
286, 1, 0, 0, 0
321, 1, 0, 0, 0
292, 1, 0, 0, 0
319, 1, 0, 0, 0
288, 1, 0, 0, 0
353, 1, 0, 0, 0
297, 1, 0, 0, 0
421, 1, 0, 0, 0
367, 1, 0, 0, 0
333, 1, 0, 0, 0
295, 1, 0, 0, 0
485, 1, 0, 0, 0
310, 1, 0, 0, 0
472, 1, 0, 0, 0
299, 1, 0, 0, 0
293, 1, 0, 0, 0
316, 1, 0, 0, 0
316, 1, 0, 0, 0
273, 1, 0, 0, 0
335, 1, 0, 0, 0
295, 1, 0, 0, 0
675, 1, 0, 0, 0
336, 1, 0, 0, 0
322, 1, 0, 0, 0
348, 1, 0, 0, 0
339, 1, 0, 0, 0
313, 1, 0, 0, 0
314, 1, 0, 0, 0
305, 1, 0, 0, 0
550, 1, 0, 0, 0
286, 1, 0, 0, 0
312, 1, 0, 0, 0
293, 1, 0, 0, 0
348, 1, 0, 0, 0
311, 1, 0, 0, 0
318, 1, 0, 0, 0
350, 1, 0, 0, 0
410, 1, 0, 0, 0
284, 1, 0, 0, 0
339, 1, 0, 0, 0
307, 1, 0, 0, 0
446, 1, 0, 0, 0
385, 1, 0, 0, 0
363, 1, 0, 0, 0
322, 1, 0, 0, 0
538, 1, 0, 0, 0
337, 1, 0, 0, 0
373, 1, 0, 0, 0
312, 1, 0, 0, 0
368, 1, 0, 0, 0
370, 1, 0, 0, 0
397, 1, 0, 0, 0
336, 1, 0, 0, 0
366, 1, 0, 0, 0
374, 1, 0, 0, 0
357, 1, 0, 0, 0
328, 1, 0, 0, 0
446, 1, 0, 0, 0
284, 1, 0, 0, 0
359, 1, 0, 0, 0
291, 1, 0, 0, 0
419, 1, 0, 0, 0
291, 1, 0, 0, 0
334, 1, 0, 0, 0
302, 1, 0, 0, 0
340, 1, 0, 0, 0
292, 1, 0, 0, 0
388, 1, 0, 0, 0
281, 1, 0, 0, 0
331, 1, 0, 0, 0
281, 1, 0, 0, 0
392, 1, 0, 0, 0
298, 1, 0, 0, 0
367, 1, 0, 0, 0
373, 1, 0, 0, 0
308, 1, 0, 0, 0
296, 1, 0, 0, 0
362, 1, 0, 0, 0
350, 1, 0, 0, 0
313, 1, 0, 0, 0
304, 1, 0, 0, 0
418, 1, 0, 0, 0
287, 1, 0, 0, 0
303, 1, 0, 0, 0
276, 1, 0, 0, 0
399, 1, 0, 0, 0
314, 1, 0, 0, 0
320, 1, 0, 0, 0
333, 1, 0, 0, 0
360, 1, 0, 0, 0
291, 1, 0, 0, 0
334, 1, 0, 0, 0
294, 1, 0, 0, 0
381, 1, 0, 0, 0
362, 1, 0, 0, 0
339, 1, 0, 0, 0
296, 1, 0, 0, 0
349, 1, 0, 0, 0
273, 1, 0, 0, 0
302, 1, 0, 0, 0
275, 1, 0, 0, 0
351, 1, 0, 0, 0
370, 1, 0, 0, 0
326, 1, 0, 0, 0
317, 1, 0, 0, 0
461, 1, 0, 0, 0
308, 1, 0, 0, 0
353, 1, 0, 0, 0
288, 1, 0, 0, 0
375, 1, 0, 0, 0
319, 1, 0, 0, 0
319, 1, 0, 0, 0
308, 1, 0, 0, 0
337, 1, 0, 0, 0
291, 1, 0, 0, 0
303, 1, 0, 0, 0
283, 1, 0, 0, 0
381, 1, 0, 0, 0
323, 1, 0, 0, 0
395, 1, 0, 0, 0
305, 1, 0, 0, 0
355, 1, 0, 0, 0
290, 1, 0, 0, 0
352, 1, 0, 0, 0
309, 1, 0, 0, 0
398, 1, 0, 0, 0
309, 1, 0, 0, 0
358, 1, 0, 0, 0
361, 1, 0, 0, 0
343, 1, 0, 0, 0
270, 1, 0, 0, 0
296, 1, 0, 0, 0
260, 1, 0, 0, 0
351, 1, 0, 0, 0
360, 1, 0, 0, 0
348, 1, 0, 0, 0
293, 1, 0, 0, 0
343, 1, 0, 0, 0
373, 1, 0, 0, 0
321, 1, 0, 0, 0
299, 1, 0, 0, 0
352, 1, 0, 0, 0
300, 1, 0, 0, 0
380, 1, 0, 0, 0
285, 1, 0, 0, 0
376, 1, 0, 0, 0
312, 1, 0, 0, 0
329, 1, 0, 0, 0
284, 1, 0, 0, 0
349, 1, 0, 0, 0
308, 1, 0, 0, 0
436, 1, 0, 0, 0
269, 1, 0, 0, 0
366, 1, 0, 0, 0
320, 1, 0, 0, 0
312, 1, 0, 0, 0
317, 1, 0, 0, 0
406, 1, 0, 0, 0
317, 1, 0, 0, 0
302, 1, 0, 0, 0
314, 1, 0, 0, 0
330, 1, 0, 0, 0
307, 1, 0, 0, 0
318, 1, 0, 0, 0
318, 1, 0, 0, 0
324, 1, 0, 0, 0
327, 1, 0, 0, 0
412, 1, 0, 0, 0
325, 1, 0, 0, 0
386, 1, 0, 0, 0
304, 1, 0, 0, 0
317, 1, 0, 0, 0
317, 1, 0, 0, 0
379, 1, 0, 0, 0
292, 1, 0, 0, 0
343, 1, 0, 0, 0
314, 1, 0, 0, 0
415, 1, 0, 0, 0
292, 1, 0, 0, 0
314, 1, 0, 0, 0
337, 1, 0, 0, 0
384, 1, 0, 0, 0
343, 1, 0, 0, 0
379, 1, 0, 0, 0
312, 1, 0, 0, 0
360, 1, 0, 0, 0
350, 1, 0, 0, 0
322, 1, 0, 0, 0
316, 1, 0, 0, 0
381, 1, 0, 0, 0
306, 1, 0, 0, 0
345, 1, 0, 0, 0
292, 1, 0, 0, 0
381, 1, 0, 0, 0
332, 1, 0, 0, 0
328, 1, 0, 0, 0
293, 1, 0, 0, 0
404, 1, 0, 0, 0
304, 1, 0, 0, 0
360, 1, 0, 0, 0
310, 1, 0, 0, 0
349, 1, 0, 0, 0
352, 1, 0, 0, 0
396, 1, 0, 0, 0
288, 1, 0, 0, 0
367, 1, 0, 0, 0
369, 1, 0, 0, 0
586, 1, 0, 0, 0
306, 1, 0, 0, 0
357, 1, 0, 0, 0
340, 1, 0, 0, 0
338, 1, 0, 0, 0
335, 1, 0, 0, 0
349, 1, 0, 0, 0
294, 1, 0, 0, 0
316, 1, 0, 0, 0
308, 1, 0, 0, 0
383, 1, 0, 0, 0
392, 1, 0, 0, 0
329, 1, 0, 0, 0
334, 1, 0, 0, 0
428, 1, 0, 0, 0
300, 1, 0, 0, 0
342, 1, 0, 0, 0
305, 1, 0, 0, 0
344, 1, 0, 0, 0
327, 1, 0, 0, 0
359, 1, 0, 0, 0
331, 1, 0, 0, 0
394, 1, 0, 0, 0
296, 1, 0, 0, 0
446, 1, 0, 0, 0
330, 1, 0, 0, 0
345, 1, 0, 0, 0
303, 1, 0, 0, 0
326, 1, 0, 0, 0
389, 1, 0, 0, 0
456, 1, 0, 0, 0
494, 1, 0, 0, 0
340, 1, 0, 0, 0
311, 1, 0, 0, 0
340, 1, 0, 0, 0
307, 1, 0, 0, 0
311, 1, 0, 0, 0
308, 1, 0, 0, 0
364, 1, 0, 0, 0
290, 1, 0, 0, 0
339, 1, 0, 0, 0
334, 1, 0, 0, 0
372, 1, 0, 0, 0
308, 1, 0, 0, 0
310, 1, 0, 0, 0
307, 1, 0, 0, 0
448, 1, 0, 0, 0
309, 1, 0, 0, 0
329, 1, 0, 0, 0
367, 1, 0, 0, 0
333, 1, 0, 0, 0
344, 1, 0, 0, 0
305, 1, 0, 0, 0
290, 1, 0, 0, 0
420, 1, 0, 0, 0
339, 1, 0, 0, 0
320, 1, 0, 0, 0
292, 1, 0, 0, 0
365, 1, 0, 0, 0
299, 1, 0, 0, 0
325, 1, 0, 0, 0
310, 1, 0, 0, 0
402, 1, 0, 0, 0
396, 1, 0, 0, 0
340, 1, 0, 0, 0
308, 1, 0, 0, 0
376, 1, 0, 0, 0
312, 1, 0, 0, 0
350, 1, 0, 0, 0
301, 1, 0, 0, 0
325, 1, 0, 0, 0
295, 1, 0, 0, 0
328, 1, 0, 0, 0
316, 1, 0, 0, 0
416, 1, 0, 0, 0
332, 1, 0, 0, 0
409, 1, 0, 0, 0
288, 1, 0, 0, 0
411, 1, 0, 0, 0
321, 1, 0, 0, 0
345, 1, 0, 0, 0
326, 1, 0, 0, 0
338, 1, 0, 0, 0
320, 1, 0, 0, 0
338, 1, 0, 0, 0
287, 1, 0, 0, 0
359, 1, 0, 0, 0
328, 1, 0, 0, 0
322, 1, 0, 0, 0
300, 1, 0, 0, 0
368, 1, 0, 0, 0
314, 1, 0, 0, 0
319, 1, 0, 0, 0
330, 1, 0, 0, 0
378, 1, 0, 0, 0
391, 1, 0, 0, 0
309, 1, 0, 0, 0
313, 1, 0, 0, 0
343, 1, 0, 0, 0
292, 1, 0, 0, 0
324, 1, 0, 0, 0
302, 1, 0, 0, 0
481, 1, 0, 0, 0
373, 1, 0, 0, 0
460, 1, 0, 0, 0
355, 1, 0, 0, 0
324, 1, 0, 0, 0
317, 1, 0, 0, 0
336, 1, 0, 0, 0
294, 1, 0, 0, 0
472, 1, 0, 0, 0
292, 1, 0, 0, 0
296, 1, 0, 0, 0
320, 1, 0, 0, 0
341, 1, 0, 0, 0
292, 1, 0, 0, 0
327, 1, 0, 0, 0
324, 1, 0, 0, 0
352, 1, 0, 0, 0
348, 1, 0, 0, 0
391, 1, 0, 0, 0
330, 1, 0, 0, 0
332, 1, 0, 0, 0
267, 1, 0, 0, 0
313, 1, 0, 0, 0
277, 1, 0, 0, 0
355, 1, 0, 0, 0
288, 1, 0, 0, 0
327, 1, 0, 0, 0
292, 1, 0, 0, 0
332, 1, 0, 0, 0
281, 1, 0, 0, 0
323, 1, 0, 0, 0
302, 1, 0, 0, 0
348, 1, 0, 0, 0
325, 1, 0, 0, 0
316, 1, 0, 0, 0
277, 1, 0, 0, 0
345, 1, 0, 0, 0
290, 1, 0, 0, 0
389, 1, 0, 0, 0
307, 1, 0, 0, 0
390, 1, 0, 0, 0
297, 1, 0, 0, 0
304, 1, 0, 0, 0
286, 1, 0, 0, 0
342, 1, 0, 0, 0
303, 1, 0, 0, 0
324, 1, 0, 0, 0
293, 1, 0, 0, 0
348, 1, 0, 0, 0
291, 1, 0, 0, 0
299, 1, 0, 0, 0
281, 1, 0, 0, 0
362, 1, 0, 0, 0
286, 1, 0, 0, 0
336, 1, 0, 0, 0
302, 1, 0, 0, 0
455, 1, 0, 0, 0
320, 1, 0, 0, 0
311, 1, 0, 0, 0
305, 1, 0, 0, 0
336, 1, 0, 0, 0
285, 1, 0, 0, 0
334, 1, 0, 0, 0
284, 1, 0, 0, 0
367, 1, 0, 0, 0
319, 1, 0, 0, 0
334, 1, 0, 0, 0
307, 1, 0, 0, 0
392, 1, 0, 0, 0
291, 1, 0, 0, 0
331, 1, 0, 0, 0
294, 1, 0, 0, 0
405, 1, 0, 0, 0
297, 1, 0, 0, 0
352, 1, 0, 0, 0
274, 1, 0, 0, 0
334, 1, 0, 0, 0
296, 1, 0, 0, 0
312, 1, 0, 0, 0
292, 1, 0, 0, 0
373, 1, 0, 0, 0
298, 1, 0, 0, 0
364, 1, 0, 0, 0
278, 1, 0, 0, 0
345, 1, 0, 0, 0
305, 1, 0, 0, 0
310, 1, 0, 0, 0
305, 1, 0, 0, 0
422, 1, 0, 0, 0
321, 1, 0, 0, 0
353, 1, 0, 0, 0
426, 1, 0, 0, 0
758, 1, 0, 0, 0
299, 1, 0, 0, 0
396, 1, 0, 0, 0
299, 1, 0, 0, 0
416, 1, 0, 0, 0
304, 1, 0, 0, 0
321, 1, 0, 0, 0
291, 1, 0, 0, 0
417, 1, 0, 0, 0
316, 1, 0, 0, 0
318, 1, 0, 0, 0
352, 1, 0, 0, 0
387, 1, 0, 0, 0
283, 1, 0, 0, 0
336, 1, 0, 0, 0
279, 1, 0, 0, 0
323, 1, 0, 0, 0
295, 1, 0, 0, 0
348, 1, 0, 0, 0
328, 1, 0, 0, 0
367, 1, 0, 0, 0
337, 1, 0, 0, 0
312, 1, 0, 0, 0
280, 1, 0, 0, 0
336, 1, 0, 0, 0
314, 1, 0, 0, 0
332, 1, 0, 0, 0
298, 1, 0, 0, 0
346, 1, 0, 0, 0
286, 1, 0, 0, 0
309, 1, 0, 0, 0
312, 1, 0, 0, 0
377, 1, 0, 0, 0
350, 1, 0, 0, 0
344, 1, 0, 0, 0
294, 1, 0, 0, 0
354, 1, 0, 0, 0
268, 1, 0, 0, 0
310, 1, 0, 0, 0
296, 1, 0, 0, 0
335, 1, 0, 0, 0
307, 1, 0, 0, 0
308, 1, 0, 0, 0
287, 1, 0, 0, 0
373, 1, 0, 0, 0
313, 1, 0, 0, 0
402, 1, 0, 0, 0
334, 1, 0, 0, 0
331, 1, 0, 0, 0
279, 1, 0, 0, 0
317, 1, 0, 0, 0
298, 1, 0, 0, 0
367, 1, 0, 0, 0
293, 1, 0, 0, 0
326, 1, 0, 0, 0
330, 1, 0, 0, 0
424, 1, 0, 0, 0
292, 1, 0, 0, 0
424, 1, 0, 0, 0
378, 1, 0, 0, 0
523, 1, 0, 0, 0
279, 1, 0, 0, 0
377, 1, 0, 0, 0
280, 1, 0, 0, 0
330, 1, 0, 0, 0
274, 1, 0, 0, 0
303, 1, 0, 0, 0
293, 1, 0, 0, 0
368, 1, 0, 0, 0
282, 1, 0, 0, 0
315, 1, 0, 0, 0
338, 1, 0, 0, 0
345, 1, 0, 0, 0
293, 1, 0, 0, 0
309, 1, 0, 0, 0
439, 1, 0, 0, 0
370, 1, 0, 0, 0
286, 1, 0, 0, 0
326, 1, 0, 0, 0
280, 1, 0, 0, 0
324, 1, 0, 0, 0
271, 1, 0, 0, 0
308, 1, 0, 0, 0
306, 1, 0, 0, 0
456, 1, 0, 0, 0
314, 1, 0, 0, 0
364, 1, 0, 0, 0
377, 1, 0, 0, 0
424, 1, 0, 0, 0
424, 1, 0, 0, 0
361, 1, 0, 0, 0
349, 1, 0, 0, 0
442, 1, 0, 0, 0
306, 1, 0, 0, 0
342, 1, 0, 0, 0
297, 1, 0, 0, 0
338, 1, 0, 0, 0
304, 1, 0, 0, 0
306, 1, 0, 0, 0
289, 1, 0, 0, 0
355, 1, 0, 0, 0
310, 1, 0, 0, 0
305, 1, 0, 0, 0
310, 1, 0, 0, 0
368, 1, 0, 0, 0
286, 1, 0, 0, 0
353, 1, 0, 0, 0
